id,YEAR,STATEICP,STATEFIP,COUNTYICP,SEX,MARST,BIRTHYR,RACE,RACED,BPL,BPLD,NATIVITY,CITIZEN,EDUC,EDUCD,EMPSTAT,EMPSTATD,LABFORCE,OCC1950,INCTOT,INCWAGE,INCBUSFM,OCCSCORE,BPL_MOM,BPL_POP,BPL_MOM2,BPL_POP2,BPLD_MOM,BPLD_POP,BPLD_MOM2,BPLD_POP2,NATIVITY_MOM,NATIVITY_POP,NATIVITY_SP,NATIVITY_MOM2,NATIVITY_POP2
1719,1940,71,6,970,2,1,1902,5,500,501,50100,0,5,1,17,3,31,1,999,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
2920,1940,67,49,210,1,6,1903,5,500,501,50100,0,5,1,17,1,10,2,100,NA,700,NA,14,501,501,NA,NA,50100,50100,NA,NA,5,0,NA,NA,NA
8267,1940,71,6,370,2,1,1895,5,500,501,50100,0,3,2,26,3,31,1,999,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
4533,1940,71,6,10,2,1,1892,4,400,500,50000,0,3,99,999,3,31,1,999,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
1291,1940,71,6,850,2,1,1885,5,500,501,50100,0,3,2,26,3,31,1,999,NA,50,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
8095,1940,71,6,750,1,6,1920,4,400,6,600,0,0,4,40,2,21,2,820,NA,240,NA,9,6,NA,NA,NA,600,NA,NA,NA,0,NA,NA,NA,NA
1119,1940,61,4,190,2,6,1933,4,400,4,400,0,0,1,15,0,0,0,999,NA,NA,NA,0,500,500,NA,NA,50000,50000,NA,NA,0,0,NA,NA,NA
3116,1940,71,6,530,1,1,1878,5,500,501,50100,0,3,2,26,1,10,2,930,NA,800,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
8238,1940,73,53,330,2,6,1930,5,500,53,5300,0,0,2,22,0,0,0,999,NA,NA,NA,0,501,501,NA,NA,50100,50100,NA,NA,0,0,NA,NA,NA
4120,1940,71,6,970,1,1,1892,5,500,15,1500,0,0,2,26,1,10,2,100,NA,0,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
2254,1940,73,53,330,1,6,1924,5,500,53,5300,0,0,3,30,3,33,1,999,NA,0,NA,0,501,501,NA,NA,50100,50100,NA,NA,0,0,NA,NA,NA
8108,1940,5,44,70,2,6,1931,4,400,25,2500,4,0,1,14,0,0,0,999,NA,NA,NA,0,500,NA,NA,NA,50000,NA,NA,NA,0,NA,NA,NA,NA
2024,1940,62,8,130,2,6,1929,5,500,8,800,0,0,2,23,0,0,0,999,NA,NA,NA,0,NA,501,NA,NA,NA,50100,NA,NA,NA,0,NA,NA,NA
7589,1940,71,6,670,2,6,1917,5,500,6,600,0,0,6,60,1,10,2,490,NA,1020,NA,24,501,501,NA,NA,50100,50100,NA,NA,0,0,NA,NA,NA
4582,1940,71,6,10,2,6,1936,4,400,4,400,0,0,0,2,0,0,0,999,NA,NA,NA,0,500,500,NA,NA,50000,50000,NA,NA,0,0,NA,NA,NA
4940,1940,13,36,610,2,6,1932,4,400,36,3600,0,0,2,22,0,0,0,999,NA,NA,NA,0,500,500,NA,NA,50000,50000,NA,NA,0,0,NA,NA,NA
9269,1940,72,41,510,2,6,1926,5,500,41,4100,0,0,2,26,3,30,1,999,NA,NA,NA,0,501,501,NA,NA,50100,50100,NA,NA,0,0,NA,NA,NA
773,1940,71,6,730,2,6,1931,5,500,6,600,0,0,1,17,0,0,0,999,NA,NA,NA,0,501,501,NA,NA,50100,50100,NA,NA,0,0,NA,NA,NA
9434,1940,71,6,750,2,1,1914,4,400,500,50000,0,1,3,30,3,31,1,999,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
2472,1940,67,49,350,1,6,1921,5,500,501,50100,0,3,99,999,3,33,1,999,NA,0,NA,0,501,501,NA,NA,50100,50100,NA,NA,0,0,NA,NA,NA
6196,1940,71,6,250,1,6,1925,4,400,500,50000,0,3,1,17,3,33,1,999,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
921,1940,71,6,190,2,6,1926,5,500,6,600,0,0,99,999,3,30,1,999,NA,NA,NA,0,501,501,NA,NA,50100,50100,NA,NA,0,0,NA,NA,NA
3305,1940,23,26,1630,2,6,1935,4,400,26,2600,4,0,0,2,0,0,0,999,NA,NA,NA,0,500,500,NA,NA,50000,50000,NA,NA,0,0,NA,NA,NA
10115,1940,67,49,350,2,1,1892,5,500,501,50100,0,3,2,26,3,31,1,999,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
7008,1940,62,8,1230,1,1,1901,5,500,15,1500,0,0,1,15,1,10,2,100,NA,0,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
1059,1940,71,6,370,1,6,1921,5,500,6,600,0,0,5,50,3,33,1,999,NA,0,NA,0,501,501,NA,NA,50100,50100,NA,NA,0,0,NA,NA,NA
4108,1940,71,6,190,2,1,1898,5,500,501,50100,5,2,0,2,3,31,1,980,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
6080,1940,71,6,590,1,1,1889,5,500,501,50100,0,3,2,26,1,10,2,100,NA,0,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
8402,1940,71,6,870,2,1,1902,4,400,6,600,0,0,2,22,1,10,2,490,NA,0,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
2645,1940,71,6,370,2,6,1939,4,400,6,600,0,0,99,999,0,0,0,999,NA,NA,NA,0,6,500,NA,NA,600,50000,NA,NA,0,0,NA,NA,NA
6722,1940,71,6,750,1,1,1901,5,500,501,50100,0,3,2,26,1,10,2,720,NA,1500,NA,6,501,NA,NA,NA,50100,NA,NA,NA,0,NA,0,NA,NA
7861,1940,71,6,870,2,1,1898,5,500,501,50100,0,3,2,26,3,31,1,999,NA,250,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
7033,1940,71,6,10,2,6,1934,4,400,6,600,0,0,1,12,0,0,0,999,NA,NA,NA,0,500,500,NA,NA,50000,50000,NA,NA,0,0,NA,NA,NA
7286,1940,13,36,610,2,1,1918,4,400,4,400,0,0,6,60,3,31,1,999,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
3330,1940,72,41,510,2,6,1922,4,400,41,4100,0,0,2,26,3,34,1,999,NA,0,NA,0,41,500,NA,NA,4100,50000,NA,NA,0,0,NA,NA,NA
3304,1940,71,6,370,1,6,1928,5,500,6,600,0,0,2,22,0,0,0,999,NA,NA,NA,0,501,501,NA,NA,50100,50100,NA,NA,0,0,NA,NA,NA
10930,1940,71,6,370,2,1,1904,4,400,500,50000,0,3,2,25,3,31,1,999,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
4631,1940,71,6,190,1,1,1912,5,500,6,600,4,0,6,60,1,10,2,100,NA,0,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
10370,1940,73,53,630,2,1,1906,5,500,41,4100,0,0,2,26,3,31,1,999,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
608,1940,71,6,670,2,6,1936,4,400,6,600,0,0,0,2,0,0,0,999,NA,NA,NA,0,500,500,NA,NA,50000,50000,NA,NA,0,0,NA,NA,NA
2269,1940,72,41,70,2,6,1937,4,400,500,50000,0,3,0,2,0,0,0,999,NA,NA,NA,0,41,500,NA,NA,4100,50000,NA,NA,0,0,NA,NA,NA
6905,1940,71,6,770,2,1,1906,4,400,500,50000,0,3,0,2,3,31,1,999,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
8081,1940,71,6,750,2,1,1904,4,400,500,50000,0,3,1,16,3,31,1,999,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
10629,1940,71,6,110,2,1,1899,5,500,501,50100,0,3,2,26,3,31,1,999,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
7300,1940,71,6,750,2,6,1935,4,400,48,4800,0,0,0,2,0,0,0,999,NA,NA,NA,0,500,500,NA,NA,50000,50000,NA,NA,0,0,NA,NA,NA
4677,1940,71,6,850,2,1,1896,5,500,501,50100,0,3,2,26,3,31,1,999,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
10,1940,46,28,1510,1,1,1907,4,400,6,600,0,0,0,2,1,10,2,430,NA,0,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5938,1940,63,16,650,2,6,1918,5,500,16,1600,0,0,8,80,3,34,1,999,NA,0,NA,0,501,501,NA,NA,50100,50100,NA,NA,0,0,NA,NA,NA
9354,1940,71,6,370,2,1,1905,5,500,501,50100,0,3,2,26,1,10,2,830,NA,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5272,1940,71,6,670,2,1,1901,4,400,500,50000,0,3,2,23,3,31,1,999,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
6533,1940,61,4,10,2,6,1933,4,400,17,1700,0,0,1,14,0,0,0,999,NA,NA,NA,0,500,500,NA,NA,50000,50000,NA,NA,0,0,NA,NA,NA
2629,1940,71,6,850,2,1,1890,5,500,501,50100,0,3,2,26,3,30,1,999,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
4140,1940,13,36,50,2,6,1933,4,400,500,50000,0,3,1,15,0,0,0,999,NA,NA,NA,0,500,NA,NA,NA,50000,NA,NA,NA,0,NA,NA,NA,NA
7330,1940,71,6,190,2,1,1901,5,500,501,50100,0,3,2,23,1,10,2,490,NA,0,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
4018,1940,73,53,350,1,6,1940,5,500,53,5300,0,0,0,2,0,0,0,999,NA,NA,NA,0,53,53,NA,NA,5300,5300,NA,NA,4,0,NA,NA,NA
2487,1940,71,6,750,1,6,1935,4,400,6,600,0,0,1,14,0,0,0,999,NA,NA,NA,0,500,6,NA,NA,50000,600,NA,NA,0,0,NA,NA,NA
776,1940,21,17,310,2,6,1936,4,400,17,1700,0,0,0,2,0,0,0,999,NA,NA,NA,0,500,500,NA,NA,50000,50000,NA,NA,0,0,NA,NA,NA
3545,1940,71,6,370,1,1,1885,5,500,501,50100,0,3,1,17,1,10,2,770,NA,960,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
4421,1940,71,6,670,2,1,1902,5,500,501,50100,0,3,2,26,3,31,1,999,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
3828,1940,73,53,770,2,1,1899,5,500,501,50100,0,3,2,26,3,31,1,999,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
1732,1940,3,25,170,2,6,1935,4,400,500,50000,0,2,0,2,0,0,0,999,NA,NA,NA,0,500,500,NA,NA,50000,50000,NA,NA,0,0,NA,NA,NA
3852,1940,72,41,270,2,1,1895,5,500,501,50100,0,3,2,23,1,10,2,100,NA,0,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
4255,1940,12,34,70,2,1,1917,4,400,42,4200,0,0,2,26,3,31,1,999,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5787,1940,71,6,370,2,1,1897,5,500,501,50100,0,3,2,23,3,31,1,999,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
4975,1940,71,6,370,2,1,1910,4,400,500,50000,0,3,1,16,3,31,1,999,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
8741,1940,71,6,750,1,6,1929,4,400,6,600,0,0,1,16,0,0,0,999,NA,NA,NA,0,NA,500,NA,NA,NA,50000,NA,NA,NA,0,NA,NA,NA
2985,1940,71,6,530,2,1,1894,5,500,501,50100,0,3,1,17,3,31,1,999,NA,300,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
3569,1940,71,6,730,1,1,1899,5,500,501,50100,0,3,9,90,1,10,2,100,NA,0,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
8187,1940,72,41,270,2,6,1936,5,500,41,4100,0,0,0,2,0,0,0,999,NA,NA,NA,0,501,501,NA,NA,50100,50100,NA,NA,0,0,NA,NA,NA
11001,1940,71,6,1130,1,1,1907,5,500,501,50100,0,3,1,14,1,10,2,100,NA,0,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
3402,1940,71,6,730,2,6,1934,5,500,6,600,0,0,1,14,0,0,0,999,NA,NA,NA,0,501,501,NA,NA,50100,50100,NA,NA,0,0,NA,NA,NA
1942,1940,71,6,370,2,5,1860,5,500,501,50100,5,3,0,2,3,32,1,999,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
836,1940,71,6,370,2,1,1901,5,500,501,50100,0,3,4,40,3,31,1,999,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
4302,1940,71,6,370,1,6,1925,5,500,56,5600,0,0,2,26,3,33,1,999,NA,0,NA,0,501,501,NA,NA,50100,50100,NA,NA,0,0,NA,NA,NA
4658,1940,71,6,1010,1,6,1921,5,500,6,600,0,0,6,60,1,10,2,820,NA,400,NA,9,501,501,NA,NA,50100,50100,NA,NA,0,0,NA,NA,NA
6543,1940,71,6,750,2,1,1911,4,400,6,600,0,0,6,60,3,31,1,999,NA,0,NA,0,6,NA,NA,NA,600,NA,NA,NA,0,NA,0,NA,NA
3762,1940,13,36,470,1,6,1940,4,400,36,3600,0,0,0,2,0,0,0,999,NA,NA,NA,0,500,500,NA,NA,50000,50000,NA,NA,0,0,NA,NA,NA
8078,1940,3,25,230,2,6,1926,4,400,25,2500,0,0,99,999,3,33,1,999,NA,0,NA,0,500,6,NA,NA,50000,600,NA,NA,0,0,NA,NA,NA
8951,1940,44,13,510,2,6,1940,4,400,13,1300,0,0,0,2,0,0,0,999,NA,NA,NA,0,6,500,NA,NA,600,50000,NA,NA,0,0,NA,NA,NA
5017,1940,72,41,70,1,6,1934,4,400,53,5300,0,0,99,999,0,0,0,999,NA,NA,NA,0,15,500,NA,NA,1500,50000,NA,NA,0,0,NA,NA,NA
5041,1940,21,17,310,2,1,1900,5,500,501,50100,0,2,6,60,3,31,1,999,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
9266,1940,71,6,730,2,1,1897,4,400,500,50000,0,3,2,26,3,31,1,999,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
3408,1940,71,6,850,1,5,1882,5,500,501,50100,0,3,1,16,1,10,2,100,NA,0,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3770,1940,71,6,750,2,1,1904,4,400,6,600,0,0,2,26,3,31,1,999,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
9135,1940,72,41,510,2,6,1939,4,400,41,4100,0,0,99,999,0,0,0,999,NA,NA,NA,0,41,53,NA,NA,4100,5300,NA,NA,0,0,NA,NA,NA
4022,1940,71,6,850,2,1,1917,5,500,6,600,0,0,4,40,3,31,1,999,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
448,1940,71,6,850,2,1,1911,5,500,6,600,0,0,2,26,1,12,2,100,NA,0,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
4959,1940,71,6,750,2,1,1908,4,400,500,50000,0,3,1,16,3,31,1,999,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
7381,1940,71,6,590,1,1,1875,5,500,501,50100,0,3,0,2,1,10,2,100,NA,0,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
4866,1940,73,53,330,2,1,1892,5,500,501,50100,0,3,2,26,1,10,2,490,NA,0,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
8914,1940,21,17,310,2,6,1932,4,400,18,1800,0,0,1,15,0,0,0,999,NA,NA,NA,0,500,500,NA,NA,50000,50000,NA,NA,0,0,NA,NA,NA
3928,1940,71,6,370,2,6,1930,5,500,6,600,0,0,1,17,0,0,0,999,NA,NA,NA,0,501,501,NA,NA,50100,50100,NA,NA,0,0,NA,NA,NA
9669,1940,71,6,370,2,1,1909,5,500,501,50100,0,3,6,60,3,31,1,999,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
7690,1940,71,6,130,2,1,1890,5,500,501,50100,0,3,2,26,3,31,1,999,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
8307,1940,13,36,610,2,1,1903,4,400,500,50000,0,3,10,100,3,31,1,999,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
6008,1940,71,6,670,1,6,1932,5,500,6,600,0,0,1,14,0,0,0,999,NA,NA,NA,0,501,501,NA,NA,50100,50100,NA,NA,0,0,NA,NA,NA
902,1940,71,6,750,2,6,1939,4,400,6,600,0,0,0,2,0,0,0,999,NA,NA,NA,0,500,500,NA,NA,50000,50000,NA,NA,0,0,NA,NA,NA
10963,1940,71,6,750,2,1,1889,4,400,500,50000,5,3,0,2,3,31,1,999,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
6930,1940,71,6,710,1,1,1905,5,500,501,50100,0,3,99,999,1,10,2,544,NA,2400,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
1058,1940,71,6,870,1,1,1888,4,400,500,50000,0,3,9,90,1,10,2,78,NA,1200,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
10544,1940,71,6,850,2,1,1883,5,500,501,50100,0,3,3,30,1,10,2,830,NA,0,NA,4,NA,501,NA,NA,NA,50100,NA,NA,NA,0,0,NA,NA
7124,1940,71,6,370,1,1,1886,5,500,501,50100,0,3,6,60,3,32,1,999,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
221,1940,71,6,750,2,6,1935,4,400,6,600,0,0,0,2,0,0,0,999,NA,NA,NA,0,500,6,NA,NA,50000,600,NA,NA,0,0,NA,NA,NA
1465,1940,71,6,590,1,6,1925,5,500,6,600,0,0,2,25,3,33,1,999,NA,0,NA,0,NA,501,NA,NA,NA,50100,NA,NA,NA,0,NA,NA,NA
2793,1940,13,36,610,2,6,1932,4,400,36,3600,0,0,1,15,0,0,0,999,NA,NA,NA,0,500,500,NA,NA,50000,50000,NA,NA,0,0,NA,NA,NA
1351,1940,71,6,1070,2,1,1903,5,500,501,50100,0,3,2,26,3,31,1,999,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
3572,1940,71,6,850,2,6,1929,5,500,6,600,0,0,2,22,0,0,0,999,NA,NA,NA,0,6,501,NA,NA,600,50100,NA,NA,0,0,NA,NA,NA
7733,1940,71,6,850,1,1,1872,5,500,501,50100,0,3,1,16,3,34,1,999,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
4112,1940,71,6,870,1,1,1878,5,500,501,50100,0,5,1,17,1,10,2,100,NA,0,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
9714,1940,3,25,50,2,1,1914,4,400,25,2500,0,0,2,26,3,31,1,999,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
1385,1940,71,6,370,1,6,1930,5,500,6,600,0,0,1,17,0,0,0,999,NA,NA,NA,0,501,501,NA,NA,50100,50100,NA,NA,0,0,NA,NA,NA
8940,1940,71,6,1130,2,1,1899,4,400,500,50000,0,3,0,2,1,10,2,643,NA,0,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
3833,1940,71,6,370,1,1,1902,5,500,15,1500,0,0,2,26,1,10,2,100,NA,0,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
6589,1940,71,6,370,2,6,1939,5,500,6,600,0,0,99,999,0,0,0,999,NA,NA,NA,0,501,501,NA,NA,50100,50100,NA,NA,0,0,NA,NA,NA
7635,1940,13,36,610,2,2,1888,5,500,501,50100,0,3,4,40,1,10,2,720,NA,700,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7570,1940,71,6,370,1,1,1899,5,500,15,1500,0,0,2,26,1,10,2,930,NA,0,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
2422,1940,71,6,610,1,1,1901,5,500,501,50100,0,3,2,26,1,10,2,810,NA,990,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA
4303,1940,62,8,10,2,1,1894,5,500,501,50100,0,5,2,23,3,31,1,999,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
6187,1940,62,8,10,1,6,1915,5,500,8,800,4,0,6,60,1,10,2,100,NA,0,NA,14,501,501,NA,NA,50100,50100,NA,NA,0,0,NA,NA,NA
6313,1940,67,49,350,1,6,1932,5,500,49,4900,0,0,99,999,0,0,0,999,NA,NA,NA,0,501,501,NA,NA,50100,50100,NA,NA,0,0,NA,NA,NA
8003,1940,72,41,70,2,5,1872,4,400,500,50000,0,3,0,2,3,31,1,999,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10808,1940,71,6,750,1,6,1926,4,400,6,600,0,0,2,22,3,33,1,999,NA,0,NA,0,6,500,NA,NA,600,50000,NA,NA,0,0,NA,NA,NA
10645,1940,13,36,610,2,6,1926,4,400,34,3400,0,0,3,30,3,33,1,999,NA,0,NA,0,500,500,NA,NA,50000,50000,NA,NA,0,0,NA,NA,NA
8924,1940,14,42,30,2,6,1924,4,400,39,3900,0,0,4,40,3,33,1,999,NA,0,NA,0,500,NA,NA,NA,50000,NA,NA,NA,0,NA,NA,NA,NA
9954,1940,71,6,670,2,1,1900,5,500,501,50100,0,3,2,23,3,31,1,999,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
662,1940,67,49,350,1,1,1891,5,500,501,50100,0,3,2,26,1,10,2,100,NA,0,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
7707,1940,71,6,190,2,1,1918,5,500,6,600,0,0,2,26,1,10,2,784,NA,0,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
4173,1940,44,13,2450,1,6,1940,4,400,13,1300,0,0,0,2,0,0,0,999,NA,NA,NA,0,500,6,NA,NA,50000,600,NA,NA,0,0,NA,NA,NA
7014,1940,72,41,510,2,6,1932,5,500,41,4100,0,0,1,15,0,0,0,999,NA,NA,NA,0,501,501,NA,NA,50100,50100,NA,NA,0,0,NA,NA,NA
10802,1940,72,41,470,2,6,1929,5,500,41,4100,0,0,1,17,0,0,0,999,NA,NA,NA,0,501,NA,NA,NA,50100,NA,NA,NA,0,NA,NA,NA,NA
4201,1940,71,6,370,1,6,1924,5,500,6,600,0,0,3,30,3,33,1,999,NA,0,NA,0,501,501,NA,NA,50100,50100,NA,NA,0,0,NA,NA,NA
572,1940,71,6,750,2,1,1897,4,400,6,600,0,0,1,15,3,31,1,999,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
5760,1940,65,32,310,1,1,1890,4,400,500,50000,0,3,2,26,1,10,2,290,NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
7234,1940,71,6,110,2,2,1896,5,500,501,50100,0,3,0,2,1,10,2,290,NA,0,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4159,1940,71,6,370,2,1,1898,5,500,501,50100,0,3,2,26,1,10,2,290,NA,0,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
2691,1940,13,36,610,2,6,1933,4,400,36,3600,0,0,1,14,0,0,0,999,NA,NA,NA,0,500,500,NA,NA,50000,50000,NA,NA,0,0,NA,NA,NA
1475,1940,71,6,750,1,1,1906,4,400,15,1500,0,0,2,23,1,10,2,750,NA,1200,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
3980,1940,71,6,370,1,6,1895,4,400,6,600,0,0,6,60,1,10,2,554,NA,1820,NA,30,500,NA,NA,NA,50000,NA,NA,NA,0,NA,NA,NA,NA
6034,1940,71,6,750,1,1,1890,4,400,6,600,0,0,0,2,3,32,1,999,NA,0,NA,0,500,NA,NA,NA,50000,NA,NA,NA,0,NA,0,NA,NA
6614,1940,71,6,10,2,1,1901,5,500,501,50100,0,3,5,50,3,31,1,980,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
1031,1940,71,6,950,1,1,1884,5,500,501,50100,0,3,2,26,1,10,2,100,NA,0,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
584,1940,71,6,370,2,6,1921,4,400,500,50000,0,3,6,60,2,21,2,999,NA,0,NA,0,500,500,NA,NA,50000,50000,NA,NA,5,0,NA,NA,NA
5056,1940,71,6,370,2,1,1904,5,500,15,1500,0,0,6,60,1,10,2,490,NA,0,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
7626,1940,61,4,130,2,6,1936,4,400,6,600,0,0,0,2,0,0,0,999,NA,NA,NA,0,6,6,NA,NA,600,600,NA,NA,0,0,NA,NA,NA
2588,1940,71,6,850,1,1,1897,5,500,6,600,0,0,4,40,1,10,2,100,NA,0,NA,14,501,501,NA,NA,50100,50100,NA,NA,0,0,0,NA,NA
5405,1940,14,42,30,2,6,1928,4,400,39,3900,0,0,1,16,0,0,0,999,NA,NA,NA,0,500,NA,NA,NA,50000,NA,NA,NA,0,NA,NA,NA,NA
10151,1940,71,6,370,1,6,1931,4,400,6,600,0,0,1,15,0,0,0,999,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8060,1940,23,26,1630,2,1,1919,4,400,17,1700,0,0,5,50,3,31,1,999,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
9886,1940,71,6,190,2,6,1924,4,400,6,600,0,0,0,2,3,32,1,999,NA,0,NA,0,500,500,NA,NA,50000,50000,NA,NA,0,0,NA,NA,NA
9116,1940,71,6,670,1,6,1917,5,500,6,600,0,0,8,80,1,10,2,100,NA,0,NA,14,501,501,NA,NA,50100,50100,NA,NA,0,0,NA,NA,NA
5426,1940,71,6,590,1,1,1889,5,500,501,50100,0,3,99,999,1,10,2,100,NA,0,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
